"","EarlyInf.rA","EarlyInf.rB","LateInf.rA","LateInf.rB","MiddleInf.rA","MiddleInf.rB","Sporangia0.rA","Sporangia0.rB","Sporangia24.rA","Sporangia24.rB","Sporangia36.rA","Sporangia36.rB","Sporangia48.rA","Sporangia48.rB"
"HMI54_015638-T1",0,30.2222,29.6547,13.0486,0,18.7768,194.114,139.227,70.5704,57.0795,46.0275,53.5933,40.375,63.2867
"HMI54_015639-T1",4.95284,4.39214,5.19132,4.64491,4.45809,5.81758,28.0315,33.6861,6.1037,8.16869,8.06629,7.01911,8.39037,9.66071
"HMI54_015640-T1",25.2267,11.412,21.2935,20.4097,16.9546,16.43,103.128,102.523,25.1065,31.7823,32,35.3565,35.4531,46.3524
"HMI54_015641-T1",14.1153,11.1389,18.7339,16.5727,11.3753,11.0756,87.8543,112.996,24.1347,31.785,27.8157,28.4918,32.7841,33.7214
"HMI54_015642-T1",66.1102,64.121,57.068,68.166,59.023,62.4914,118.189,151.44,92.4144,96.0344,120.447,95.8724,76.5636,93.8054
"HMI54_015643-T1",45.3124,43.9294,63.0192,53.542,41.11,42.6264,198.871,201.652,80.6592,108.245,90.5152,89.7434,103.093,117.031
"HMI54_015644-T1",0,0,0,9.00773,0,0,0,0,0,0,0,9.33438,0,0
"HMI54_015647-T1",63.3777,123.561,602.777,707.288,97.7599,131.065,520.503,583.119,1500.53,1505.44,606.969,577.788,893.938,473.766
"HMI54_015659-T1",12.789,9.99069,10.6847,10.7764,11.8727,9.72837,38.9836,46.0767,7.38971,17.3693,17.4747,16.2012,16.419,24.038
"HMI54_015660-T1",3.4177,3.29493,12.1052,11.1408,4.00847,3.43366,17.9612,17.3442,31.7379,37.9513,33.1298,33.6405,33.3129,49.5206
"HMI54_015661-T1",17.4459,19.0267,21.9865,25.6779,21.2056,23.3785,54.9313,52.1278,16.2135,20.8514,21.3613,26.5933,23.2019,24.056
"HMI54_015664-T1",49.4782,60.2626,84.9744,111.385,73.5799,58.7906,84.3111,107.652,190.631,157.831,170.567,182.538,174.281,169.999
"HMI54_015665-T1",95.0208,57.7681,151.5,114.548,125.3,115.73,296.161,278.968,225.843,190.213,264.097,281.642,232.913,246.927
"HMI54_015666-T1",33.1872,0,15.5593,0,20.2271,18.5419,38.2329,33.03,0,0,6.1476,0,6.9271,15.2062
"HMI54_015683-T1",4.42314,3.90064,15.1155,10.7316,2.82355,1.69483,35.4917,37.3964,31.5015,32.5302,25.5442,24.9795,30.1338,25.6477
"HMI54_015684-T1",27.1846,22.1354,20.8758,18.6312,28.619,26.7346,60.0343,68.0691,34.9521,55.919,55.4401,63.0239,55.0959,126.535
"HMI54_015692-T1",57.6339,60.5561,39.7523,40.1391,56.738,46.4216,1.75722,1.68676,0.615647,0.416992,0.88324,1.51453,1.18915,1.22257
"HMI54_015693-T1",60.2998,57.0577,41.4086,36.9384,69.3853,56.7836,21.3117,25.5826,33.8014,35.7506,45.3738,43.8405,45.3817,45.949
"HMI54_015696-T1",0,0,0,4.06223,0.585155,0,8.23827,6.55394,5.45203,0,1.86593,2.17801,0.479893,2.02566
"HMI54_015697-T1",91.6066,74.6515,110.966,102.73,93.7954,98.5061,146.616,156.393,109.807,124.351,152.095,165.153,130.764,186.209
"HMI54_015698-T1",12.0966,9.54726,23.9116,17.6725,14.7122,13.3436,40.0992,44.9877,27.7474,29.6881,32.0646,22.5631,27.9723,28.7016
"HMI54_015699-T1",0,0,0.982759,0,0,1.06127,0,1.33031,1.61532,0,1.21782,0.740461,2.86017,0.857982
"HMI54_015700-T1",0,0,0,0,0,0,0,0,5.33644,0,2.1673,2.15565,2.62902,0.851397
"HMI54_015701-T1",0,0,0,0,0,0,0.346013,0.18633,0.663234,0.550152,1.73215,1.41088,0.951536,0.53403
"HMI54_015703-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_015704-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_015708-T1",3.73742,14.9157,12.9961,8.93798,12.5594,9.94938,13.2713,5.16436,29.3764,17.0736,23.7512,17.6478,22.6328,18.4104
"HMI54_015709-T1",21.6309,21.6505,33.6879,27.7718,25.5329,19.6429,37.585,37.5249,32.7685,30.1531,47.6874,49.1143,32.7991,52.3469
"HMI54_015710-T1",23.6944,27.8509,38.6203,34.9394,38.4512,38.9524,23.7551,20.6676,48.9549,62.6593,52.5592,66.072,53.4226,58.3485
"HMI54_015712-T1",17.7557,17.3461,19.3521,25.3841,14.1386,19.9008,101.252,109.346,35.1873,38.7224,47.3526,42.2203,38.6643,39.9377
"HMI54_015713-T1",36.825,31.5258,33.4883,34.8477,40.5984,37.5224,79.4309,90.8329,31.2903,44.2695,43.1371,41.2263,36.9327,47.8768
"HMI54_015714-T1",14.3231,15.6056,23.0864,31.1041,17.0144,22.1276,38.0133,46.4234,22.6881,25.1566,23.2744,26.6078,17.6697,24.1436
"HMI54_015715-T1",13.414,20.5264,39.7422,46.148,25.1387,16.9926,69.1731,65.919,69.0866,75.3491,48.6973,44.8231,52.9357,39.8951
"HMI54_015740-T1",2.88737,0,1.24444,0,0.799623,0,0.967334,5.98164,2.95073,6.28312,13.8608,16.603,14.0688,10.5077
"HMI54_015741-T1",7.30517,5.34987,5.79814,7.71101,6.48497,5.65134,4.76256,5.11407,16.6126,24.6245,28.4858,23.9862,23.1679,34.4151
"HMI54_015743-T1",10.3671,9.72264,16.9207,13.4235,14.1495,10.5411,78.591,80.3661,34.4126,31.6427,35.9812,30.6651,26.4338,25.842
"HMI54_015746-T1",31.7053,25.2449,30.5833,35.6284,27.0809,25.7119,170.162,186.584,45.1427,61.937,49.269,46.14,46.5941,65.2512
"HMI54_015751-T1",4.19235,3.85672,5.80232,6.14995,1.75485,3.75025,1.40581,1.7697,21.6433,19.2069,68.1705,60.8676,44.0634,42.6188
"HMI54_015752-T1",17.7377,22.698,37.0548,30.3193,19.0316,19.4412,67.9464,71.6992,37.7174,24.6494,42.5716,38.8698,43.3446,33.4742
"HMI54_015753-T1",883.433,798.134,800.031,930.568,841.082,828.604,51.5186,43.2673,41.9492,13.5271,67.8204,64.5483,80.828,119.043
"HMI54_015754-T1",36.1235,53.5371,38.0238,30.0655,59.1394,46.1238,4.76702,4.22932,29.897,46.9373,41.4514,37.526,43.7455,80.2724
"HMI54_015761-T1",0,0.237031,0,0.262533,1.99688,0.422401,0.874351,0,0.534235,0,0.937279,0.438897,0.367801,0.645649
"HMI54_015762-T1",55.6249,41.9781,37.0373,50.9029,45.566,45.9228,81.3816,79.1941,40.0441,47.6946,41.3302,44.3883,33.127,46.5844
"HMI54_015764-T1",198.676,117.781,142.898,132.742,125.042,163.524,40.8689,38.1741,43.9132,54.3264,44.4216,44.2768,44.4599,43.5254
"HMI54_015766-T1",0,0,0,0,0,0,1.50201,1.01684,0.244029,0,0.312148,0.549846,0.454655,0.195003
"HMI54_015767-T1",8.86599,1.72002,4.19971,10.2164,7.61955,7.08191,2.32989,0.620618,7.1442,8.76822,4.64035,3.26736,6.56738,4.76618
"HMI54_015768-T1",6.80362,0.853056,3.73177,4.81409,6.77262,4.92105,3.01886,1.97126,4.45899,1.39273,5.17313,3.04993,9.20141,2.834
"HMI54_015769-T1",0,0.17737,0.266693,0.441791,0.152222,0,2.44195,2.55752,8.35412,12.8577,12.1846,12.7251,11.113,15.4869
"HMI54_015770-T1",1.58126,0.598992,1.96186,1.75017,0.817657,1.40725,4.48376,3.83426,12.575,24.4028,23.0928,23.315,18.4238,21.1717
"HMI54_015771-T1",21.2474,14.4047,24.4341,21.2727,16.9997,17.969,98.3933,109.786,20.502,33.5601,25.9565,24.8906,30.7361,30.9602
"HMI54_015773-T1",62.2728,45.9479,88.0738,67.6044,45.3009,46.6912,131.566,157.417,137.375,140.391,139.663,148.217,144.021,123.394
"HMI54_015774-T1",236.282,152.094,199.07,168.755,187.051,205.246,200.735,242.234,228.644,275.118,310.658,314.148,274.477,382.851
"HMI54_015780-T1",20.4583,26.7793,22.4826,21.42,19.911,21.1143,29.4448,30.1804,29.7811,42.1556,54.4875,52.1669,52.1328,78.7836
"HMI54_015781-T1",112.787,188.144,303.747,287.821,177.771,147.383,384.266,285.891,358.194,292.758,344.091,341.67,350.276,359.225
"HMI54_015782-T1",13.0008,17.0707,23.2632,18.6527,14.4024,14.6101,28.7958,28.4123,25.2364,47.227,34.3769,25.7486,31.6292,35.783
"HMI54_015783-T1",7.59912,6.7355,11.7677,10.2833,11.9824,12.121,50.9709,60.7355,26.5489,20.8701,29.7577,28.5088,19.7113,28.2112
"HMI54_015784-T1",38.1708,24.1188,38.0954,34.488,22.2832,23.4226,160.919,191.653,58.1772,71.2991,56.7483,50.9118,56.4457,47.099
"HMI54_015785-T1",0,0.513883,0.519057,0.346161,0.350549,0.557466,2.0292,2.18094,1.21123,2.911,2.73877,2.6712,2.36863,2.16234
"HMI54_015786-T1",22.9418,25.3022,80.9356,60.8328,42.7047,46.4503,133.921,150.033,101.966,102.002,110.132,106.32,124.62,85.8561
"HMI54_015787-T1",25.3591,17.9762,23.3278,19.8629,21.8749,20.9259,58.3451,69.5384,47.6912,61.356,51.6788,52.1958,40.6871,36.7265
"HMI54_015795-T1",4.19811,3.3779,6.09828,5.50687,4.37329,4.22759,23.8317,23.3379,11.6142,12.9601,14.736,15.7356,14.4967,22.6786
"HMI54_015796-T1",6.18041,9.178,10.2164,2.45861,10.3111,1.8255,35.7674,38.182,21.3646,26.6982,13.4809,37.5892,25.3257,29.6021
"HMI54_015797-T1",0,0,0,0,0,0,0.333136,0.241512,1.75146,2.83802,12.0627,15.2862,6.56518,7.1954
"HMI54_015802-T1",46.8409,33.4048,52.8489,49.8375,40.3861,34.924,102.482,119.676,98.4028,103.02,123.906,122.622,107.904,145.593
"HMI54_015804-T1",0,0,0,0.215989,0,0.52074,1.74233,1.10819,4.20103,3.82636,6.79641,5.15531,6.76472,11.5325
"HMI54_015805-T1",0,4.74951,0,3.71436,0,1.77816,10.0219,13.1591,74.4669,115.503,106.441,91.1538,84.9147,118.801
"HMI54_015806-T1",0,0,3.73623,1.11665,0,1.19111,1.73167,1.11829,31.6003,25.5984,64.9933,61.3507,41.2362,56.947
"HMI54_015809-T1",38.9761,36.3657,29.9877,29.5812,37.5828,38.0896,50.6185,65.944,23.0858,29.6088,40.7297,40.7507,40.8144,63.4863
"HMI54_015810-T1",21.8104,26.0059,29.9416,33.7978,20.2436,19.2854,107.055,147.599,63.7941,75.3029,52.6401,61.1302,61.4996,59.5238
"HMI54_015811-T1",389.93,259.989,287.523,268.856,295.578,330.928,254.751,302.614,378.178,429.315,434.943,445.106,393.628,440.331
"HMI54_015812-T1",14.1129,7.01992,15.5941,14.5159,12.951,11.5927,64.1536,74.3419,28.6605,49.2891,32.3025,33.7264,34.6982,33.0139
"HMI54_015813-T1",26.7126,17.9688,92.2775,70.7947,42.7968,61.0461,249.375,233.632,188.842,143.527,170.399,172.055,205.575,159.983
"HMI54_015814-T1",1770.07,1425.17,1672.56,1468.52,1514.44,1573.02,923.128,906.072,1773.54,1766.38,2085.7,2077.45,2143.49,1951.4
"HMI54_015815-T1",70.9317,66.9028,92.8696,90.5118,80.6601,84.5321,89.402,98.5157,121.753,132.654,163.474,164.951,144.479,144.323
"HMI54_015816-T1",0,0,1.17641,0,2.26855,0,0,0.944643,0.79918,0,8.8822,8.41866,6.43262,7.56945
"HMI54_015818-T1",10.9462,11.6874,17.5689,14.6758,14.018,12.9219,26.8639,35.4137,23.0942,17.6181,22.3673,22.1946,23.8634,21.5706
"HMI54_015819-T1",613.376,442.695,337.123,340.84,491.119,452.315,675.284,628.697,250.699,221.881,399.824,457.959,268.026,334.596
"HMI54_015820-T1",25.2892,19.8497,19.235,23.3969,31.4697,26.0526,93.7638,92.8188,31.855,44.4869,50.6951,51.0013,46.2521,39.1889
"HMI54_015821-T1",14.1242,10.2612,16.4059,12.8454,14.2951,13.7902,24.3243,27.5157,15.8853,20.4146,24.5711,25.7566,25.0329,30.5527
"HMI54_015822-T1",5.40958,4.94124,2.98689,2.607,2.24628,6.92732,5.03539,4.23501,9.47638,10.9363,66.5275,72.9427,203.807,144.877
"HMI54_015823-T1",14.2999,8.71701,16.0532,19.7875,10.296,14.7695,66.9772,67.2469,32.3398,38.5994,35.9539,34.5572,31.8971,33.3322
"HMI54_015825-T1",38.8259,22.2325,17.9667,25.4075,32.0164,30.8628,50.8931,60.1577,26.6917,43.7711,49.7652,53.2173,41.6059,73.9137
"HMI54_015826-T1",812.877,785.089,696.528,862.624,751.612,783.847,692.001,620.916,934.386,791.22,1171.87,1215.02,974.035,1226.54
"HMI54_015829-T1",0,0,0.213212,0.191147,0,0.23086,0.705305,1.42792,0.730638,1.51218,31.5718,29.8726,127.978,86.7633
"HMI54_015830-T1",1180.21,942.22,1083.13,938.194,1176.99,1081.28,767.592,648.063,1165.73,1027.7,1621.45,1661.56,1503.8,1733.23
"HMI54_015834-T1",341.627,215.316,298.117,260.326,220.228,202.452,120.465,121.558,372.042,349.203,398.693,401.57,384.988,359.378
"HMI54_015835-T1",0.259589,0.237194,0.0972769,0.352151,0.401766,0,0.470203,0.462984,3.24475,4.10032,6.98429,7.26273,7.14087,7.58859
"HMI54_015837-T1",0,0,1.82469,0.54547,0,0.435666,0.502446,0,0.437081,1.5428,0.837789,0.601203,0.241935,1.29142
"HMI54_015838-T1",16.2258,12.0961,19.8748,18.4966,13.2021,16.8347,16.1224,17.2351,30.0487,40.7916,45.2275,46.3198,44.6047,52.3968
"HMI54_015841-T1",169.742,124.729,98.2829,108.785,133.451,124.732,21.5299,23.3984,44.692,67.2433,77.7694,75.5325,79.0151,141.757
"HMI54_015842-T1",1.61372,0.808719,0.404583,0,0.822443,0.436481,0.348124,0.946437,0.603854,0,5.64055,7.04882,3.08104,2.0052
"HMI54_015843-T1",0,6.49029,7.54306,6.57011,4.58687,4.20101,10.7488,8.30496,14.4643,20.1414,15.5274,11.6193,15.3438,15.0124
"HMI54_015844-T1",9.13164,11.7566,11.8435,14.6653,2.56353,2.71249,13.9913,25.2269,23.8592,32.6425,23.2639,37.5216,34.4345,29.7117
"HMI54_015845-T1",0,0,0,5.14065,0,0,1.10338,8.88414,1.86408,0,6.18162,1.31393,6.3478,2.06384
"HMI56_000001-T1",18.8002,17.8387,14.8445,16.815,15.6296,16.2435,41.2339,43.5084,16.4238,31.5662,25.6427,24.3568,20.9464,30.5736
"HMI56_000002-T1",4.94782,23.7398,12.7462,19.8901,11.1064,5.87906,35.4107,32.4664,26.5163,4.38421,21.7456,27.3807,22.3013,25.6603
"HMI56_000007-T1",0.643713,0.391604,2.09695,0.547901,0.833913,0.529938,18.0776,18.5066,14.2276,11.0232,17.7947,18.328,16.061,19.3188
"HMI56_000011-T1",6.20351,6.19889,0,5.68919,9.32343,4.69893,7.39283,4.47911,3.48319,4.67854,6.64396,6.78921,9.28015,13.1395
"HMI56_000013-T1",6.9749,3.89473,33.2423,13.25,11.1918,13.9609,6.59453,9.37756,41.5297,42.5992,35.1925,43.1822,41.8955,66.482
"HMI56_000014-T1",0,0,6.75459,8.9885,1.71852,2.31424,5.88108,0,13.5549,38.8724,12.3258,24.2561,22.9714,38.8157
"HMI56_000015-T1",0,0.666385,0,0.551722,0.699502,0.149255,2.05577,2.14498,8.36501,9.63182,12.6862,12.0518,9.71091,10.8974
"HMI56_000016-T1",25.1339,9.41958,13.1551,9.0386,17.1264,14.5457,19.2364,28.4307,13.5455,23.4538,20.2298,19.1706,15.949,29.4815
"HMI56_000020-T1",1.7175,3.52214e-08,5.65751,4.35643,4.14732,1.65474,7.26142,9.15609,5.91588,5.72992,6.17105,4.76769,5.32167,11.7879
"HMI56_000026-T1",13.0046,9.62231,14.903,13.2252,11.8039,10.4753,9.72324,10.7925,8.78616,12.7379,16.7953,16.3004,15.5843,18.5597
"HMI56_000027-T1",125.517,85.2596,152.583,178.571,119.62,131.303,204.798,241.977,337.503,217.993,332.23,309.246,265.723,250.26
"HMI56_000029-T1",44.5306,45.5403,70.1206,57.5309,45.4286,48.204,59.0018,67.0404,123.542,145.062,136.617,142.334,127.571,128.253
"HMI56_000031-T1",1.93995,0.610597,10.68,4.75343,2.78867,1.62565,28.4422,25.146,32.9031,28.4696,24.27,24.4379,43.7418,23.3678
"HMI56_000032-T1",0,0,3.9297,4.18682,0,0,12.7751,31.3922,33.9487,0,28.8495,30.6089,17.5254,46.9623
"HMI56_000034-T1",54.6214,40.6931,49.2776,50.2635,45.8834,48.9094,268.058,338.36,92.7436,119.356,112.971,104.696,102.585,107.058
"HMI56_000035-T1",55.982,38.0575,53.5178,43.52,48.2789,56.4247,260.267,300.103,62.129,66.1035,70.6673,74.8656,62.2828,62.2141
"HMI56_000038-T1",7.53489,7.07296,1.85258,2.70457,0.402229,5.97938,8.58198,8.77986,17.2273,30.1087,14.789,21.5106,18.8153,25.6541
"HMI56_000040-T1",2.08268,8.36551,10.5163,9.82976,5.27804,8.05936,29.3164,19.8701,31.1275,36.4874,30.3791,38.6807,41.5159,66.9539
"HMI56_000043-T1",30.4191,26.2665,24.5042,21.6833,30.407,25.6415,52.5195,56.6438,29.6109,42.1886,43.1464,44.7179,37.4944,48.8581
"HMI56_000044-T1",0,27.9348,45.7103,77.8711,40.7337,38.3802,69.8246,64.9728,77.0523,37.8095,77.4913,74.8192,66.1696,70.3757
"HMI56_000050-T1",1.57598,2.26013,5.06188,5.73245,2.73477,2.46484,41.9426,47.7416,19.4022,27.0143,28.5627,30.6457,27.1038,30.8081
"HMI56_000059-T1",0,0,0,0,0,0.985449,3.12324,0,0,0,1.9337,0,0.601854,2.48412
"HMI56_000065-T1",69.1161,33.515,40.2854,44.0598,59.2898,56.5222,47.7641,64.8102,48.2379,117.595,76.7615,102.508,64.475,100.878
"HMI56_000068-T1",0,0,1.19538e-07,0,0,0,2.43267,1.62378,0.907418,0,0,0.876721,0,2.85459
"HMI56_000069-T1",29.6385,22.1029,27.5188,31.6951,21.4458,18.9506,10.9533,3.29471,26.3109,22.4718,19.7744,25.546,30.09,13.0164
"HMI56_000070-T1",8.95668,0,9.68264,10.7859,6.28778,0,1.52397,6.18649,4.55328,4.00968,1.85013,1.84143,1.50277,1.45842
"HMI56_000071-T1",13.7936,12.7756,11.4312,14.5468,13.6125,13.1981,38.5986,44.9864,11.5841,21.0931,22.661,20.6194,17.8625,22.2437
"HMI56_000072-T1",0,9.91987,9.78443,42.5845,15.168,45.5457,140.815,115.279,117.431,112.177,81.4044,58.6779,232.929,185.187
"HMI56_000073-T1",0,0,0,0.483343,0,0.195694,0,0,0,0,0,0,0,0
"HMI56_000077-T1",0,0,0,0,0,0,0.709944,1.02424,1.93723,0,0,0.407767,0.575717,0.121949
"HMI56_000078-T1",1.12211,0.667899,0,0.50279,0.666642,0.811995,9.57607,12.4183,5.88839,3.51044,11.6471,8.06317,6.2206,10.4569
"HMI56_000091-T1",17.7336,10.0205,0,0,0,0,11.4158,6.55531,5.61811,0,5.3811,7.04647,5.29242,20.9021
"HMI56_000093-T1",31.6682,21.0402,28.7661,22.5596,24.7441,26.0861,44.5327,50.2885,25.5176,32.5312,35.1299,33.6164,35.7876,36.1704
"HMI56_000097-T1",24.4135,12.3,12.7271,8.8024,15.2405,18.2249,53.4705,93.343,17.9068,28.9871,16.3004,20.0697,11.5819,15.9001
"HMI56_000099-T1",2.34397,5.03755,9.80961,6.95922,4.3773,4.97318,10.7639,12.0517,15.9734,12.7046,30.048,25.5139,24.9309,24.8689
"HMI56_000102-T1",0,0,0,0,1.16592,0,1.41035,1.43471,6.03802,0,17.1819,21.32,15.3617,23.0665
"HMI56_000103-T1",0,0,0.448617,0.540031,1.74156,1.15984,2.50004,2.02763,5.04547,11.6402,12.1685,10.243,10.301,11.6698
"HMI56_000105-T1",14.1598,6.41263,6.5645,11.163,5.67091,9.98906,11.5989,12.6963,6.08111,16.8698,23.7408,23.9174,25.1989,28.4371
"HMI56_000107-T1",63.1995,78.2332,76.051,71.0509,88.4779,89.2847,100.775,87.787,84.6175,81.7706,129.973,134.268,116.779,186.561
"HMI56_000110-T1",28.0054,34.3668,44.2129,37.8944,23.6588,29.5885,60.4808,64.2799,103.616,67.5103,87.3125,94.2499,85.8561,70.3881
"HMI56_000111-T1",19.8742,30.5789,36.6693,38.1047,38.8501,34.9064,72.8739,75.2595,54.7607,54.6209,70.3819,66.9325,60.173,58.0906
"HMI56_000113-T1",176.399,170.357,228.393,181.167,184.004,198.345,239.075,229.785,198.319,200.251,282.249,308.537,261.975,361.489
"HMI56_000114-T1",9.69185,6.94222,14.1807,12.6922,12.0801,6.89346,31.5588,31.6858,21.7532,32.506,31.3644,31.8086,25.023,46.1418
"HMI56_000118-T1",9.47687,9.0598,10.6824,9.08084,11.1877,8.73165,24.5092,26.1752,12.3254,20.5913,17.961,16.5698,18.2967,22.0956
"HMI56_000120-T1",87.9009,55.4179,67.0948,77.7902,72.2013,65.9042,173.827,174.455,67.2784,63.5117,90.8845,82.0773,92.8753,106.339
"HMI56_000121-T1",11.9098,5.49817,11.6941,7.99656,7.18146,10.7121,86.1186,110.087,20.2569,28.7478,24.7898,20.486,21.6835,25.0901
"HMI56_000124-T1",0,1.67951,0,0,0,0,3.88647,0,0.662756,0,1.25751,0,0,0.742794
"HMI56_000125-T1",2.35458,4.69261,4.4199,8.49513,1.91935,2.06053,6.10504,9.66379,9.30028,15.2827,6.94678,6.96845,13.521,6.90136
"HMI56_000137-T1",0,4.77165,14.9484,6.95644,5.19945,3.03034,40.7971,25.5186,25.8812,28.0058,24.2422,24.7576,22.9246,31.9594
"HMI56_000138-T1",52.7085,61.4257,64.4035,46.8638,73.0101,62.7479,101.562,78.6217,59.3798,32.9712,51.9573,64.3548,58.5404,62.6111
"HMI56_000139-T1",31.3862,25.6964,26.9386,23.7506,27.0498,28.6802,35.9366,39.0236,18.3737,30.7603,43.576,41.5874,33.2112,61.7718
"HMI56_000140-T1",65.8826,0,0,26.1291,29.5727,37.797,14.948,46.5733,0,0,0,7.82252,0,0
"HMI56_000141-T1",3.22025,26.0482,28.3512,29.2031,24.1832,30.2493,42.6977,34.9927,33.9296,29.3463,38.2249,40.2702,38.5551,40.7515
"HMI56_000142-T1",32.3603,24.5011,23.2628,25.3398,33.4333,34.4971,202.648,222.697,19.5472,36.7939,26.7272,27.7433,21.688,29.1097
"HMI56_000144-T1",11.8065,8.14499,19.4448,15.1958,9.05176,11.1616,28.9324,37.1348,51.3292,51.771,46.7714,46.2856,43.915,54.9419
"HMI56_000152-T1",12.5723,4.49733,20.4181,11.1199,4.36986,2.77727,16.3707,10.8519,75.8463,27.6366,74.9822,78.0609,56.9568,75.4643
"HMI56_000158-T1",0,6.20298,1.49598,15.0115,5.77098,7.11419,9.29159,5.94693,18.5783,3.17399,11.4388,11.3256,4.63628,6.23996
"HMI56_000163-T1",8.78204,14.5756,35.3588,29.7185,12.9796,25.7868,13.7379,8.08528,63.2245,69.1507,116.498,99.2388,82.1534,88.5901
"HMI56_000164-T1",0.223325,2.23995,5.72111,3.66518,1.31582,1.69897,5.41676,4.25551,17.8141,16.4034,21.7537,20.5479,25.7131,38.8388
"HMI56_000169-T1",31.6218,24.9263,24.9574,27.1561,33.2521,28.5896,92.5845,88.2648,33.4754,43.7589,34.6616,34.0743,35.4615,43.5018
"HMI56_000170-T1",50.6484,98.6109,127.33,72.9262,87.8875,89.6201,93.74,86.8024,213.993,130.921,199.245,242.387,192.46,166.473
"HMI56_000176-T1",26.2026,13.8496,30.3163,32.7027,19.1289,20.7837,71.2624,98.0935,41.615,66.7046,68.1818,59.1366,58.2805,67.6309
"HMI56_000187-T1",180.169,134.371,185.788,179.416,143.61,155.496,247.537,296.82,198.457,321.235,254.667,256.955,255.539,386.129
"HMI56_000196-T1",1285.35,857.354,782.946,841.945,1101.12,1140.89,382.641,370.956,864.396,858.531,1176.24,1059.87,746.821,678.947
"HMI56_000197-T1",37.2434,41.1668,32.4459,24.659,49.801,38.6575,45.1416,35.3637,24.6454,20.323,39.0756,43.2424,42.2177,77.2329
"HMI56_000198-T1",16.8753,11.658,10.5507,10.7003,17.4684,14.4254,24.3401,22.4732,7.96944,9.09419,15.8671,17.352,13.9277,18.3278
"HMI56_000199-T1",103.052,84.2782,104.456,83.9247,104.227,92.7452,150.108,145.349,86.9962,103.445,128.756,132.524,101.724,115.772
"HMI56_000200-T1",16.0762,24.0627,21.1625,18.0248,28.6183,26.2098,95.5903,88.856,20.4931,42.2076,47.681,54.2563,44.4629,70.7402
"HMI56_000201-T1",11.2418,10.3377,10.2836,5.06317,10.3527,11.6289,45.9108,44.6233,18.0981,18.1201,30.2748,29.6212,23.5355,34.5504
"HMI56_000203-T1",64.4499,78.2799,57.4621,50.9071,69.2555,70.8712,58.9875,76.1674,30.8884,34.3149,72.7539,67.1107,45.6146,69.7975
"HMI56_000208-T1",243.742,198.397,200.581,137.217,208.561,215.307,146.448,179.322,204.822,176.278,299.358,314.1,196.695,295.142
"HMI56_000215-T1",22.0118,13.7921,14.6622,17.0498,16.5809,18.0444,41.8093,56.0509,9.61514,16.9938,20.0789,19.4517,18.9801,24.2466
"HMI56_000216-T1",0,5.62731,24.1675,0,13.0638,0,21.4406,47.6149,27.039,84.2789,26.1066,0,26.2407,29.5094
"HMI56_000218-T1",52.0724,36.9661,50.8073,47.8508,47.5787,57.7545,97.9792,101.217,36.2954,50.6501,60.9563,59.3389,56.7337,77.5993
"HMI56_000220-T1",19.4762,21.9615,29.9501,27.5392,23.1281,32.0893,47.9778,55.7018,35.8968,50.7535,38.5809,36.4593,39.5379,42.3657
"HMI56_000221-T1",163.649,139.418,191.36,187.379,134.431,173.434,370.2,401.996,260.366,237.479,344.227,386.925,287.637,242.765
"HMI56_000225-T1",0,0,0,0,0,0,0.339056,0,0,0,1.13817,0.412489,1.00471,0
"HMI56_000230-T1",19.499,22.1415,20.8391,24.2842,22.5318,24.9781,26.8484,24.0885,21.2229,23.3749,26.6081,22.3782,26.4011,30.7217
"HMI56_000233-T1",84.4442,66.9861,85.1472,72.0286,66.7658,66.8254,23.3947,27.4492,89.8655,103.819,95.5673,89.5864,93.7668,90.1556
"HMI56_000234-T1",0,0,0.297644,0,0,0,0.127229,0,0,0,0.321909,0,0,0.264263
"HMI56_000237-T1",0,1.13447,6.20541,4.35997,0.951904,1.41953,3.34454,2.68905,3.3491,4.6241,2.08188,2.94869,3.88051,2.21372
"HMI56_000238-T1",7.70061,21.2268,73.6149,59.4705,11.8921,13.1639,128.067,107.04,100.52,85.2605,95.8727,96.4165,116.451,100.479
"HMI56_000253-T1",8.43944,6.59428,14.9215,8.1486,7.15416,6.90273,22.323,19.9432,30.4532,31.3722,32.1789,32.0139,32.1123,44.2413
"HMI56_000262-T1",0,0.191968,0.977332,0,0,0,7.11678,3.54048,9.89883,17.768,14.333,19.6319,15.2607,41.9954
"HMI56_000266-T1",0,0,0,0,0,0,0.67032,1.74927,2.43073,5.36222,0,0,1.32587,0.735665
"HMI56_000268-T1",131.113,186.09,180.226,130.707,121.885,153.407,98.016,94.8649,279.01,250.95,245.696,222.521,288.197,409.044
"HMI56_000270-T1",5.21359,5.31967,6.41597,6.4654,6.2079,4.83613,8.44611,8.99643,6.58959,8.35354,9.89746,10.7302,8.13245,13.7481
"HMI56_000272-T1",0,1.49579,3.19445,4.18215,1.53945,5.51889,15.9598,8.90106,1.37037,0,1.06374,0.604777,7.06635,3.26159
"HMI56_000281-T1",10.4376,8.71927,10.1799,7.14374,8.60721,10.0452,5.35869,6.52787,16.7177,14.6903,27.4847,27.0436,20.8882,22.5001
"HMI56_000282-T1",0,4.34792,8.45792,13.329,8.85348,6.51607,32.2103,29.0832,20.9774,21.6017,10.6579,12.1547,15.3594,7.81185
