"","EarlyInf.rA","EarlyInf.rB","LateInf.rA","LateInf.rB","MiddleInf.rA","MiddleInf.rB","Sporangia0.rA","Sporangia0.rB","Sporangia24.rA","Sporangia24.rB","Sporangia36.rA","Sporangia36.rB","Sporangia48.rA","Sporangia48.rB"
"HMI54_005375-T1",1,3,4,1,1,0,14,8,25,3,19,19,19,12
"HMI54_005376-T1",0,0,1,4,3,4,25,12,35,7,31,12,32,17
"HMI54_005377-T1",1,0,0,1,1,0,9,1,24,5,16,14,15,10
"HMI54_005378-T1",0,0,0,0,0,0,7,2,4,0,4,1,3,8
"HMI54_005379-T1",0,0,0,0,2,0,3,1,6,0,4,4,6,5
"HMI54_005380-T1",0,1,0,0,1,0,7,2,3,3,9,4,7,6
"HMI54_005381-T1",50,117,136,130,189,176,396,190,476,58,616,453,369,424
"HMI54_005382-T1",46,117.689,89.8872,122,178.177,139.721,1012.04,491.002,439.124,75.2383,601.409,447.389,407.753,426.405
"HMI54_005383-T1",50,160,138,111,173,161,358,170,362,56,631,468,538,722
"HMI54_005388-T1",2,2,7,6,1,1,17,7,1987,272,4653,2993,2839,3532
"HMI54_005391-T1",29,50,82,103,94,68,605,290,372,61,514,362,409,535
"HMI54_005392-T1",7,41,53,55,46,41,613,307,408,98,746,574,532,679
"HMI54_005445-T1",0,2.48818,0,0,0,0,6.87919,0,2.04749,0,9.07396,0,16.585,5.19412
"HMI54_005447-T1",4,13,18,5,5,6,9,5,433,42,732,497,576,607
"HMI54_005451-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_005452-T1",49,138,111,105,196,151,252,163,312,51,603,432,389,611
"HMI54_005457-T1",0,0,0,0,0,1.44102,4.72673,2,5.02487,0,7.81889,11.4637,18.3144,7.93403
"HMI54_005458-T1",25,45.8816,90.8897,60.957,102,100.904,120.234,59.8099,170.594,17,261.333,171.878,161.82,214.288
"HMI54_005468-T1",61.9423,276.402,284.734,223.149,335.99,264.902,1090.68,564.403,519.115,120.935,1127.78,760.849,980.264,1163.32
"HMI54_005487-T1",47,148,140,133,224,171,747,371,849,175,1245,983,973,1670
"HMI54_005488-T1",0,5.93067,6.99792,13.4047,8.61928,11.3915,84.1731,27.8507,56.7668,4.08312,51.9759,26.1624,60.0097,47.4147
"HMI54_005492-T1",1,0,1,2,1,1,11,7,9,0,3,3,2,2
"HMI54_005493-T1",19,18,33,29,30,32,54,14,141,22,127,93,118,161
"HMI54_005494-T1",34.8994,74.3526,87.6917,85.499,82.7316,70.9019,419.094,203.083,188.918,28.4473,281.238,199.604,266.08,292.619
"HMI54_005502-T1",41,105,83,89,150,139,316,161,318,55,485,347,263,373
"HMI54_005503-T1",135,283,350,380,447,400,1100,635.161,713.034,148.543,1125.41,686,929.213,1312
"HMI54_005504-T1",0,0,0,0,0,0,7,7,0,0,5,2,3,5
"HMI54_005505-T1",190,498,740,719,595,580,2001,962,2561,504,2881,1948,2159,1957
"HMI54_005506-T1",471,967,613,765,1254,1318,1033,539,709,159,1166,875,878,1207
"HMI54_005513-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_005514-T1",102,255,219,189,388,410,955,490,611,82,1049,726,546,763
"HMI54_005520-T1",153,410,259,263,589,549,1129,532,659,114,1178,832,776,1126
"HMI54_005528-T1",1,41,36,47,21,21,193,69,313,54,383,288,284,347
"HMI54_005529-T1",50.1267,125.229,190.739,176.28,218.798,197.864,1180.2,562.814,539.9,86.5921,797.56,563.639,487.013,410.63
"HMI54_005530-T1",37,117,138,175,161,175,563,253,487,62,576,435,402,458
"HMI54_005531-T1",4,9,12,9,4,11,840,307,240,35,279,214,230,307
"HMI54_005532-T1",628,3114,8707,8781,2646,3324,49041,23899,62945,9061,38030,24858,37550,19152
"HMI54_005541-T1",59,121,121,105,173,191,687,355,350,64,503,333,337,359
"HMI54_005542-T1",26,71,90,90,65,92,639,365,531,77,650,424,470,360
"HMI54_005552-T1",202,475,513,501,667,645,4810,2455,2161,369,3614,2857,2683,4489
"HMI54_005553-T1",48,206,179,174,220,232,1375,564,480,68,739,490,513,588
"HMI54_005568-T1",368,1125,1138,1056,1340,1238,3183,1511,3655,548,5957,4123,3776,3626
"HMI54_005569-T1",153,350,255,287,471,450,3452,1826,459,94,950,619,664,767
"HMI54_005570-T1",29,85,98,121,113,107,740,398,334,57,379,274,288,272
"HMI54_005571-T1",23,33,32,43,45,41,510,287,160,34,199,116,109,144
"HMI54_005575-T1",44.8619,63.1363,102,115.004,123,148.394,479.206,226.867,439.382,72,468.233,342.466,382.022,393.148
"HMI54_005580-T1",0,6.02086,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_005581-T1",129,312,230,239,427,393,592,349,1032,182,1760,1259,1320,2105
"HMI54_005583-T1",1080.71,2347.96,1665.53,1704.88,3132.18,3098.01,4339.72,2361.78,5402.15,855.257,7432.25,4939.97,4608.27,5462.24
"HMI54_005584-T1",28,43,53,45,60,65,334,167,174,22,183,135,126,175
"HMI54_005585-T1",11,6,29,35,33,17,16,4,104,11,136,82,82,152
"HMI54_005586-T1",41.7987,150,150.346,171.058,194,152.879,242.041,107.305,710.476,68,996.653,764.328,762.021,912.942
"HMI54_005587-T1",71,189,153,160,219,248,348,198,445,119,850,595,705,1120
"HMI54_005588-T1",109,267,227,259,397,335,371,189,592,77,811,581,645,900
"HMI54_005589-T1",0,1,7,1,1,0,28.8509,9.89634,82.2275,10.3167,121.714,66.6433,61.7148,71.8144
"HMI54_005595-T1",48,135,107,97,165,181,379,202,291,38,410,332,307,401
"HMI54_005596-T1",56,205,161,201,316,248,811,358,508,57,753,538,578,746
"HMI54_005601-T1",4.13985,12.0675,36.743,14.8542,12.9239,10.5893,45.7645,26.846,37.0091,15.9039,65.348,27.5662,80.8973,56.8147
"HMI54_005602-T1",52,163,199,234,174,215,1785,937,715,143,840,645,666,646
"HMI54_005604-T1",556,1283,1358,1351,1959,1842,5608,2950,12114,1931,22144,15414,15615,28484
"HMI54_005617-T1",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"HMI54_005621-T1",74.7445,128.308,108.628,152.295,190.1,200.186,240.463,128.905,357.052,40.1135,294.371,263.302,204.586,263.537
"HMI54_005622-T1",386,805,538,425,1078,1078,1975,943,1111,142,1824,1238,1009,1386
"HMI54_005623-T1",0,0,2,3,0,1,82,15,32,5,65,58,62,52
"HMI54_005625-T1",0,0,0,0,0,0,0,0,0,0,0,0,1,0
"HMI54_005626-T1",3,19.6552,26,27,41,37.5964,114.265,65.1279,164.781,28,137,87,101.797,169
"HMI54_005628-T1",11,41,24,41,31,36,177,82,361,47,413,296,333,358
"HMI54_005629-T1",0,2,8,2,1,1,18,13,59,11,102,77,91,152
"HMI54_005632-T1",156,431,260,298,493,422,586,318,329,95,882,599,626,1010
"HMI54_005634-T1",370,1229,684,806,1359,1211,420,211,199,37,312,265,312,356
"HMI54_005635-T1",25,111,106,95,135,122,958,435,321,57,515,325,407,360
"HMI54_005636-T1",1,1,0,0,1,0,16,17,26,2,61,38,45,34.9314
"HMI54_005637-T1",34,63,164,144,81,71,700,404,5109,1064,24868,16064,12985,12567
"HMI54_005638-T1",150,382,323,304,571,474,2370,1059,662,134,1306,936,843,1230
"HMI54_005645-T1",0,0,0,0,0,0,2,1,0,0,2,0,1,4
"HMI54_005649-T1",0,0,0,0,0,0,0,0,0,5.95158e-07,0,13.5929,0,0
"HMI54_005650-T1",32,120,90,90,144,138,801,386,224,27,326,215,237,231
"HMI54_005652-T1",23,86,78,103,94,85,168,104,246,26,295,193,160,183
"HMI54_005653-T1",28,65,66,66,111,85,284,127,180,30,251,198,212,262
"HMI54_005654-T1",26,83,96,119,74,83,408,194,459,77,644,408,473,488
"HMI54_005655-T1",15,93,75,97,102,75,848,399,614,108,682,423,508,523
"HMI54_005658-T1",69,166,233,215,285,251,1058,521,978,167,1080,691,752,730
"HMI54_005662-T1",38,128,148,146,146,127,521,223,442,63,532,401,522,469
"HMI54_005664-T1",9,41,64.3856,71,41,29,307,148,330,43,289,205,276,245
"HMI54_005670-T1",0,0,2,3,1,0.00336707,9.31822,1.2799,1,0.000902121,3.29443,4.77638,1.96367,2.98506
"HMI54_005674-T1",59,201,207,194,316,314,685,311,852,115,885,742,619,580
"HMI54_005684-T1",13.8215,104.841,54.7751,102.291,106.858,101.105,123.299,41.0119,207.691,15.1139,192.372,166.479,245.402,274.112
"HMI54_005687-T1",530,2880.74,6519.37,6579.46,2262.81,2253,48284.5,22941.9,40255.2,6791.32,22358.2,14171.4,28953.6,15783.8
"HMI54_005689-T1",68,127,220,249,254,192,477,242,809,82,988,586,727,654
"HMI54_005690-T1",32.4135,72.1153,75.7962,66.4519,81.8184,74.3419,249.175,93.0201,118.661,17.9852,249.767,172.51,166.12,370.387
"HMI54_005692-T1",291,771,481,532,920,828,724,402,716,115,885,663,664,863
"HMI54_005699-T1",39,135,117,100,151,134,474,266.042,465.02,75,572.017,447,413.015,472
"HMI54_005700-T1",31.0764,106.729,81.0983,90.8783,121.979,89.7246,265.971,149.313,77.1756,16.9755,107.816,75.0963,82.4328,106.837
"HMI54_005736-T1",3.44625,2,12,6,8,8,23.7858,11.0139,24.2942,4,20.5471,17,21.4713,25.6214
"HMI54_005737-T1",81,241,243,286,360,302,1102,530,701,185,1078,722,908,993
"HMI54_005738-T1",1,1,5,2,0,0,10,4,324,52,1107,686,631,631
"HMI54_005739-T1",17,34,119,87,81,62,227,102,572,94,661,481,529,843
"HMI54_005743-T1",27,68,78,78,100,93,160,50,249,25,310,187,211,205
"HMI54_005756-T1",39,131,113,82,176,155,503,208,403,74,698,493,486,861
"HMI54_005757-T1",0,0,18,7.10514,2,6,110,36.3711,353.419,52,618,395,439,547
"HMI54_005758-T1",23,75,233,176,94,70,427,202,919,120,1070,713,934,1116
"HMI54_005765-T1",12,47,56,43,67,61,81,44,116,31,244,162,155,153
"HMI54_005770-T1",71,180,182,234,242,229,953,532,406,109,772,525,549,738
"HMI54_005771-T1",0,0,0,0,3,1,6,4,7,1,7,6,0,5
"HMI54_005772-T1",81,196,169,162,284,259,818,358,415,38,797,524,499,577
"HMI54_005773-T1",11,37,34,27,58,58,148,85,116,10,150,79,90,135
"HMI54_005774-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_005777-T1",4,8,14,10,8,9,99,39,81,16,354,269,339,305
"HMI54_005779-T1",11,51,63,61,66,76,192,84,295,66,365,319,300,356
"HMI54_005785-T1",2,4,0,2,5,2,23,12,12,1,34,13,19,17
"HMI54_005791-T1",2,9,27,9,9,6,99,67,562,76,620,418,460,799
"HMI54_005792-T1",251.96,520.204,591.628,619.906,799.723,755.672,1359.87,732.878,2088.63,348.537,2660.96,1839.35,1914.62,2211.29
"HMI54_005793-T1",0,0,0,1,1,0,4,2,0,0,25,16,13,2
"HMI54_005798-T1",15,55,67,52,59,85,228,96,246,35,312,239,237,272
"HMI54_005799-T1",2,19,39,40,29,35,363,156,208,25,221,152,205,171
"HMI54_005801-T1",103,279,237,243,365,393,882,414,613,90,990,642,675,880
"HMI54_005802-T1",81.5359,268.268,162.551,240.706,329.128,282.086,1404.54,756.396,242.876,79.0094,719.843,479.539,584.984,882.177
"HMI54_005804-T1",0,0,0,0,1,2,7,1,2,0,1,0,6,3
"HMI54_005805-T1",0,0,0,0,2.80712,0,2.30115,1.98191,8.75264,0,2.58266,4.55404,2.38465,3.0014
"HMI54_005808-T1",29,49,33,21,73,49,140,71,125,21,186,136,202,309
"HMI54_005809-T1",10,37,35,23,50,38,90,38,115,18,216,163,213,284
"HMI54_005810-T1",1,7,10,6,7,4,31,15,219,25,227,190,191,309
"HMI54_005813-T1",265,470,378,364,743,716,696,323,505,81,676,475,512,624
"HMI54_005822-T1",26,87,51,74,107,108,289,127,407,74,435,390,357,657
"HMI54_005831-T1",1,4,23,41,11,10,107,48,37,16,76,49,81,109
"HMI54_005832-T1",21,60,40,50,71,61,66,37,20,10,51,41,58,80
"HMI54_005833-T1",1574,3498,4098,4046,5002,5017,9328,4820,21469,3627,40191,28293,27123,45857
"HMI54_005847-T1",0,1.05197,0,9.61746,1.02531,6.95281,37.778,24.4834,18.282,0,8.00747,11.6007,4.35306,13.2041
"HMI54_005848-T1",11,42,44,47,65,35,365,172,196,49,294,232,209,173
"HMI54_005860-T1",120,324,261,296,328,374,1205,623,813,136,1140,802,733,896
"HMI54_005861-T1",48,145,212,217,211,216,508,253,542,108,904,638,618,819
"HMI54_005862-T1",67.656,120.784,120.165,140.488,183.313,125.519,106.726,25.1688,92.9483,20,157.225,79.3958,133.869,139.855
"HMI54_005863-T1",31,59,87,102,97,79,251,99,442,86,456,323,361,320
"HMI54_005864-T1",24,42,103,99,90,72,229,118,636,90,627,414,528,638
"HMI54_005865-T1",18,63,68,82,92,88,389,165,329,44,400,265,299,352
"HMI54_005866-T1",14,81,37,57,101,72,303,147,195,47,349,268,216,317
"HMI54_005871-T1",371,647,619,888,1101,1003,246,143,405,48,316,237,267,224
"HMI54_005872-T1",7,22,22,18,32,36,108,64,136,17,142,109,134,131
"HMI54_005873-T1",0,1,0,3,1,0,14,6,5,0,7,8,13,5
"HMI54_005874-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_005877-T1",15,75,82,78,70,45,114,64,116,32,283,200,223,213
"HMI54_005878-T1",1230,2854,2292,2278,3895,3763,2339,1165,5748,767,8933,6535,5889,6983
"HMI54_005880-T1",231,612,273,255,832,730,420,191,1537,251,2429,1788,1840,2754
"HMI54_005881-T1",117,327,206,197,465,412,1028,540,587,93,565,444,498,508
"HMI54_005882-T1",114,228,247,227,327,258,726,415,840,176,1137,796,854,927
"HMI54_005883-T1",69,228,182,202,275,285,1293,688,680,95,1104,843,826,849
"HMI54_005884-T1",57,124,116,122,173,145,442,199,332,39,407,303,316,383
"HMI54_005886-T1",48,159,126,109,188,184,426,188,333,47,617,437,799,667
"HMI54_005893-T1",40,119,181,175,156,142,2902,1304,688,148,941,548,856,714
"HMI54_005896-T1",67,163,160,182,237,226,540,265,565,81,912,596,600,685
"HMI54_005900-T1",153,413,444,395,522,527,1526,732,1690,220,1899,1392,1275,1225
"HMI54_005902-T1",8.72406,21.3754,21.5597,35.0783,24.6254,50.5162,262.447,148.756,26.581,17.9842,128.382,87.6031,112.266,108.919
"HMI54_005903-T1",46,146,119,126,211,152,930,494,346,79,563,356,324,346
"HMI54_005904-T1",70,126,101,89,155,193,597,324,190,29,366,256,183,204
"HMI54_005916-T1",86,272,457,464,314,326,1222,601,1684,289,1531,1071,1218,890
"HMI54_005923-T1",91.126,189.629,240.418,227.4,301.615,325.243,1380.56,890.89,773.049,160.92,1246.37,897.873,909.248,1104.68
"HMI54_005924-T1",33.3709,108.293,101.008,62.1136,93.2367,114.914,431.197,274.045,561.662,94.6432,505.251,355.633,406.909,412.773
"HMI54_005925-T1",2,0,3,4,2,0,6,0,3,0,4,1,2,4
"HMI54_005927-T1",50.8289,167.197,169.448,191.313,205.27,194.981,846.244,491.915,573.741,95.0402,694.634,508.423,559.794,633.563
"HMI54_005928-T1",12,43,63,57,49,49,131,49,162,37,326,228,193,160
"HMI54_005930-T1",0,1,0,0,0,1,2,4,4,0,3,0,4,4
"HMI54_005931-T1",197,466,326,476,680,604,147,78,194,37,251,175,205,174
"HMI54_005932-T1",0,10,5,15,8,8,34,24,8,3,37,32,30,29
"HMI54_005934-T1",93,190,227,239,314,341,848,443,754,180,991,689,749,837
"HMI54_005935-T1",102,235,257,262,410,360,696,341,772,109,966,707,859,1433
"HMI54_005937-T1",10,26,51,30,48,52,208,83,120,14,125,88,79,110
"HMI54_005946-T1",251,451,420,550,674,665,251,123,162,31,194,139,153,261
"HMI54_005947-T1",84.6871,296.536,300.402,239.137,381.621,347.663,323.796,140.875,894.759,120.848,924.184,594.239,802.391,895.575
"HMI54_005948-T1",126,235,239,260,335,316,374,179,1017,162,1168,823,941,784
"HMI54_005952-T1",41,145,241,302,178,144,3376,1664,1970,383,1273,993,1397,918
"HMI54_005959-T1",34,94,85,106,120,102,240,108,289,54,397,282,318,371
"HMI54_005960-T1",23,53.3726,47,90.3364,74,49.1399,204.061,110.499,246.346,65.6365,370.131,239.347,288.645,375.947
"HMI54_005961-T1",47,172,150,149,176,173,298,133,621,102,968,725,763,1092
"HMI54_005962-T1",291,615,818,781,831,918,954,571,1569,250,1862,1322,1657,1399
"HMI54_005967-T1",17,44,78,79,66,69,223,122,464,63,445,326,424,345
"HMI54_005970-T1",34,72,107,95,108,108,462,212,357,46,493,268,380,387
"HMI54_005971-T1",5,23,13,19,19,17,29,15,22,9,32,7,19,24
"HMI54_006011-T1",1098,3069,2403,2532,4120,3720,4234,2206,3187,624,8677,5981,4852,6558
"HMI54_006012-T1",31,92,97,103,121,110,588,291,241,58,462,324,344,319
"HMI54_006013-T1",0,5,5,10,2,3,90,42,40,4,383,256,918,671
"HMI54_006014-T1",14,34,36,43,65,32,174,96,342,23,270,245,242,213
"HMI54_006017-T1",7,39,20,28,29,26,215,123,54,18,144,100,125,207
"HMI54_006018-T1",25,49,30,35,70,47,80,53,122,16,97,78,71,65
"HMI54_006019-T1",32,115,82,94,132,110,331,142,419,92,725,519,488,550
"HMI54_006020-T1",1,0,1,5.74124,3.59974,6.32778,20.9388,2.69535,19.4496,13,20.9303,16.9442,7.9704,16.5764
"HMI54_006021-T1",181,423.151,350.023,348,591.599,595.174,561.259,249.033,1316.57,178.432,2399.67,1772.67,1682.32,3084.11
"HMI54_006027-T1",8,34,42,26,19,19,2,0,3,0,0,1,0,0
"HMI54_006029-T1",166,770,526,800,607,1217,2,2,0,0,1,0,0,1
"HMI54_006030-T1",15,52,70,90,52,87,66,31,311,55,252,232,283,181
"HMI54_006032-T1",18,58,41,34,57,38,437.62,195,203,31,210,155.952,155.847,181.894
"HMI54_006033-T1",0,1,0,0,0,0,7,3,74,14,113,88,86,85
"HMI54_006034-T1",122,254,292,328,336,394,493,247,1142,223,1391,913,1022,937
"HMI54_006035-T1",50,129,190,156,176,200,1387,638,634,96,738,546,721,697
"HMI54_006041-T1",0,12.7937,7.63333e-08,4.44109,0,0,128.691,82.3376,12.5143,2.53208,50.0057,86.8701,51.2413,68.5619
"HMI54_006069-T1",18,62,56,60,85,64,343,170,252,48,383,248,211,220
"HMI54_006071-T1",0,0,0,0,0,0,2,1,0,0,0,0,0,0
"HMI54_006072-T1",3,11,5,7,9,15,150,82,78,9,65,52,50,78
"HMI54_006074-T1",4.90573,6.63341,0,0,0,11.674,9.40567,3.16631,7.31303,0,3.47926,3.01886,6.59066,7.43153
"HMI54_006078-T1",2,17,41,46,10,34,123,53,420,84,735,515,564,594
"HMI54_006084-T1",0,0,4.19454,1,4,6,54.0594,34.4762,15.6429,1.14646,17.5123,10,25.2776,9.36227
"HMI54_006085-T1",40,98,108,107,120,133,2195,1262,659,77,679,457,574,607
"HMI54_006087-T1",4,7,17,24,17,11,250,81,227,49,293,239,321,383
"HMI54_006088-T1",182,380,273,332,505,476,843,464,444,117,794,607,652,916
"HMI54_006089-T1",313,644,488,546,961,953,594,281,1007,169,1551,1135,1172,1713
"HMI54_006095-T1",26,112,267,337,98,109,309,190,444,156,1554,1079,1253,1196
"HMI54_006103-T1",97,337,272,283,409,447,829,356,240.076,49,379,232,334,271
"HMI54_006108-T1",4,18,30,33,26,18,97,56,200,43,322,221,294,322
"HMI54_006109-T1",0,4,8,16,4,7,45,36,39,9,51,45,52,62
"HMI54_006110-T1",2,3,16,19,2,4,207,113,444,45,752,557,1216,1327
"HMI54_006113-T1",43,109.369,132,112,174,144,735.587,346.691,322,59,508,375,327.162,470
"HMI54_006114-T1",146,259,254,311,355,317,3363,1903,581,116,901,775,734,915
"HMI54_006117-T1",33,89,84,120,132,118,203,89,344,52,421,298,363,394
"HMI54_006118-T1",79,290,300,275,310,278,5363,2468,1116,162,1397,961,1559,1042
"HMI54_006119-T1",0,2,0,2,1,0,8,2,7,2,16,11,17,20
"HMI54_006123-T1",1,3,1,3,4,1,35,21,40,4,339,226,1049,683
"HMI54_006128-T1",820,2183,1455,1271,3056,2888,4432,2229,3237,520,8164,6137,4463,7784
"HMI54_006150-T1",59.3906,112.062,129.497,185.035,166.669,164.932,1234.1,727.162,515.267,91.1068,643.853,432.953,524.611,673.964
"HMI54_006152-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_006156-T1",47,97,85,131,209,146,273,148,170,21,210,131,195,271
"HMI54_006159-T1",42,116,81,87,137,118,543,250,211,79,450,348,367,510
"HMI54_006160-T1",2,2,2,2,2,1,32,4,156,8,318,195,188,227
"HMI54_006161-T1",0,2.01869,0,0,0,0,5.23567,5.92207,59.5437,10.4548,91.9934,93.7327,61.6763,78.841
"HMI54_006164-T1",22,89,122,142,179,150,869,408,401,60,300,210,301,274
"HMI54_006166-T1",0,1,0,3,0,3,5,2,7,0,4,3,4,5
"HMI54_006167-T1",1,0,1,1,1,0,2,0,0,1,1,0,0,0
"HMI54_006168-T1",51,164,177,173,225,207,496,193,474,72,663,449,390,427
"HMI54_006172-T1",41.8029,95.985,74.459,118.176,199.27,139.894,193.495,70.8816,94.2433,16.3343,181.161,158.683,117.58,148.143
"HMI54_006173-T1",3,0,10,0,5,0,13,10,231,45,650,476,414,333
"HMI54_006181-T1",25,61,63,52,84,66,274,147,247,26,377,283,288,296
"HMI54_006201-T1",4.53827,10.3237,11.89,11,9.26721,14,86.9463,40.6321,31.204,7.43778,53.426,45.8515,35.1786,42.8622
"HMI54_006203-T1",55.1599,107.176,158.404,133.662,182.981,173.669,2277.98,1381.12,367.678,110.127,759.3,501.8,662.429,665.387
"HMI54_006204-T1",9,29,31,51,30,44,204,110,28,23,129,63,98,133
"HMI54_006205-T1",2,2,0,0,0,3,2,0,2,3,12,11,14,10
"HMI54_006211-T1",0,0,5.26632,0,0,0,61.9588,12.6699,3.96592,0,16.4779,25.4037,16.7381,6.49334
"HMI54_006214-T1",1,1,6,0,0,1,7,2,13,0,120,71,130,133
"HMI54_006215-T1",33,48,126,135,93,98,418,221,821,153,1208,865,935,1171
"HMI54_006216-T1",35,135,110,159,169,148,336,149,406,88,525,424,511,475
"HMI54_006220-T1",3.85696,0,3.28448,0,0,10.5356,10.5701,9.39828,26.6623,8.34447,7.77132,10.8406,7.63494,0
"HMI54_006224-T1",0,2,5,3,6,3,12,8,13,4,23,15,26,19
"HMI54_006225-T1",0,1,11,1,8,3,22,8.53071,56.6395,9,99.9281,82.3665,75.6856,67.7153
"HMI54_006238-T1",8,10,28,28,24,21,138,66,230,25,256,167,183,252
"HMI54_006239-T1",11.3943,5.42683,4.04898,31.8186,10.3975,3.31164,74.3931,55.0122,91.5119,13.0009,132.913,96.6984,95.2228,161.248
"HMI54_006244-T1",90,251,278,291,329,271,1727,703,390,89,825,578,625,594
"HMI54_006245-T1",41,174,170,163,224,202,472,227,678,104,983,593,610,715
"HMI54_006253-T1",33,104,171,178,79,97,582,216,818,121,468,303,453,316
"HMI54_006255-T1",92,171,164,219,277,236,1278,686,320,88,640,418,511,669
"HMI54_006257-T1",0,0,3,0,1,0,2,1,0,0,1,1,1,0
"HMI54_006260-T1",0,1,5,3,1,0,7,4,462,66,677,471,448.61,515.133
"HMI54_006261-T1",0,5,9,2,1,11,28,11,14,4,256,177,781,488
"HMI54_006300-T1",59,160,174,161,201,214,398,160,467,93,810,530,553,724
"HMI54_006301-T1",15,51,43,54,58,49,190,88,209,31,212,157,194,173
"HMI54_006302-T1",92,198,103,102,322,247,228,114,139,12,162,158,122,170
"HMI54_006308-T1",188.187,314.103,455.296,423.487,503.071,566.76,728.422,342.36,1209.94,232.262,1726.44,1183.65,1381.02,1868.04
"HMI54_006310-T1",97,279,172,148,390,299,621,289,267,56,716,522,549,973
"HMI54_006314-T1",0,1,0,0,0,0,2,0,29,0,78,39,36,72
"HMI54_006315-T1",23,42,67,68,61,47,191,103,382,48,361,262,357,341
"HMI54_006321-T1",18,29,33,40,50,51,213,87,68,14,158,99,133,150
"HMI54_006322-T1",21,39,41,36,75,45,184,133,80,23,161,123,116,130
"HMI54_006326-T1",57,122,84,86,151,157,156,71,299,51,498,379,300,509
"HMI54_006338-T1",0,0,1,0,0,0,15,2,1,0,1,2,0,2
"HMI54_006348-T1",29,43,45,64,75,49,329,248,283,49,253,188,213,152
"HMI54_006350-T1",4.65859,17.3564,8.74745,7.80381,16.2813,22.4824,47.5779,28.3344,17.3725,6.06994,75.8485,33.8269,30.4777,71.1723
"HMI54_006355-T1",239,566,464,517,771,742,2315,1157,888,164,1498,1142,999,1431
"HMI54_006358-T1",10,32,47,67,45,47,131.201,37,282,58,260,202,321,205.252
"HMI54_006359-T1",10,14,32,37,33,40,80,43,327,42,609,418,413,445
"HMI54_006360-T1",4,24,17,13,10,22,48,24,138,27,115,87,128,115
"HMI54_006361-T1",9,21,70,47,45,45,160,67,303,64,485,360,407,415
"HMI54_006362-T1",0,0,0,2,4,0,29,8,38,8,74,45,69,53
"HMI54_006363-T1",83,582,1943,2424,405,633,4456,1958,16226,2151,6551,4188,8577,4249
"HMI54_006365-T1",80,220,255,215,311,305,386,164,849,110,1108,754,900,1188
"HMI54_006377-T1",55,153,183,184,197,172,2172,1173,871,156,862,607,964,682
"HMI54_006378-T1",14,40,64,46,58,43,36,14,32,7,94,71,63,99
"HMI54_006380-T1",37,132,81,75,275,143,277,112,237,34,212,172,198,229
"HMI54_006381-T1",18,45,74,89,96,75,179,71,261,55,377,308,344,532
"HMI54_006382-T1",0,0,0,0,0,0,2,0,100,14,290,155,150,139
"HMI54_006383-T1",26,53,57,54,81,72,126,62,281,50,410,344,283,458
"HMI54_006388-T1",1.856,6.57744,6.43899,20.3158,27.5409,16.5813,275.645,141.269,35.6639,7.41319,77.1695,58.7922,71.5827,70.3368
"HMI54_006390-T1",38,105,111,118,136,139,547,215,551,77,521,399,390,356
"HMI54_006391-T1",0,0,1,0,0,0,0,0.70005,1,0,1,0,0,0
"HMI54_006394-T1",93,172,217,200,310,294,478,304,785,133,862,654,647,698
"HMI54_006396-T1",6,38,67,67,31,32,323,184,427,37,299,203,266,238
"HMI54_006401-T1",10,28,27,24,28,34,141,49,129,32,246,175,173,241
"HMI54_006402-T1",25,55,59,71,105,105,91,42,146,24,167,103,126,204
"HMI54_006404-T1",11,24.3745,73,80,63,44,144.816,83,462.091,85.889,773.139,510.482,599.553,941.932
"HMI54_006406-T1",6,13,13,19,15,15,62,19,82,17,128,94,112,201
"HMI54_006407-T1",1,0,2,0,3,1,9,6,1,4,11,5,6,14
"HMI54_006412-T1",0,0,0,0,1,0,9,5,24,3,17,20,24,13
"HMI54_006415-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_006416-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_006417-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_006428-T1",46.8165,148.515,108.07,109.621,224.069,191.598,828.883,426.288,351.109,64.3079,540.441,411.343,355.945,348.997
"HMI54_006433-T1",16.24,55.6734,59.7873,75.7179,64.0272,61.3841,155.913,71.0006,193.127,66.2929,505.059,339.735,415.092,513.594
"HMI54_006435-T1",5,12,46,30,17,22,138,61,340,59,546,379,445,688
"HMI54_006437-T1",61.0101,200.014,148.705,202.238,274.8,222.594,532.108,212.637,499.608,61.4825,401.04,277.698,357.711,307.771
